c,h,l,n,o,t,v,vw
92.99,92.99,92.99,1,92.99,2017-01-03T10:00:00Z,100,92.99
92.74,93.8,92.74,8,93.25,2017-01-03T13:00:00Z,11218,92.890129
94.75,94.97,93.44,4945,93.44,2017-01-03T14:00:00Z,890448,94.520815
94.05,95.19,94.05,6523,94.7323,2017-01-03T15:00:00Z,1031874,94.760254
93.665,94.16,93.34,6480,94.0481,2017-01-03T16:00:00Z,865091,93.85625
93.46,93.74,93.37,3513,93.675,2017-01-03T17:00:00Z,393243,93.561423
93.55,93.61,93.25,2565,93.46,2017-01-03T18:00:00Z,276956,93.443897
93.56,93.68,93.51,3066,93.55,2017-01-03T19:00:00Z,299707,93.584512
93.98,94.03,93.56,9368,93.56,2017-01-03T20:00:00Z,987385,93.809275
93.99,93.99,93.97,14,93.98,2017-01-03T21:00:00Z,737968,93.989996
93.83,93.84,93.8,11,93.8,2017-01-03T23:00:00Z,2075,93.809952
93.96,93.96,93.96,3,93.96,2017-01-04T00:00:00Z,266,93.963346
93.75,93.75,93.75,1,93.75,2017-01-04T13:00:00Z,110,93.75
93.76,94.5,93.6,3407,94.46,2017-01-04T14:00:00Z,631547,93.988145
93.75,93.983,93.525,4862,93.77,2017-01-04T15:00:00Z,582691,93.742719
93.88,94.05,93.69,3672,93.74,2017-01-04T16:00:00Z,424685,93.869144
93.96,93.98,93.721,3020,93.89,2017-01-04T17:00:00Z,354119,93.870015
93.695,93.96,93.615,2238,93.96,2017-01-04T18:00:00Z,230126,93.745011
93.5,93.78,93.47,3715,93.695,2017-01-04T19:00:00Z,410601,93.6518
93.58,93.62,93.43,7228,93.49,2017-01-04T20:00:00Z,918488,93.552986
93.7989,93.7989,93.57,13,93.57,2017-01-04T21:00:00Z,590188,93.570852
93.57,93.57,93.57,3,93.57,2017-01-05T00:00:00Z,500,93.57
94.58,94.58,94.58,1,94.58,2017-01-05T10:00:00Z,500,94.58
93.43,93.75,93.2,5,93.2,2017-01-05T13:00:00Z,3575,93.274266
94.1528,94.16,93.11,4740,93.55,2017-01-05T14:00:00Z,761995,93.732531
93.93,94.46,93.85,6505,94.17,2017-01-05T15:00:00Z,923635,94.160508
92.56,93.96,92.42,7241,93.94,2017-01-05T16:00:00Z,931342,93.112424
92.96,93.08,92.51,3340,92.579,2017-01-05T17:00:00Z,389385,92.869082
92.88,93.18,92.855,3186,92.96,2017-01-05T18:00:00Z,288808,93.012951
92.93,93.06,92.84,3411,92.88,2017-01-05T19:00:00Z,354141,92.955732
92.9801,93.09,92.805,7744,92.93,2017-01-05T20:00:00Z,870585,92.930414
93.0,93.0,93.0,14,93.0,2017-01-05T21:00:00Z,317785,93.0
93.23,93.48,92.41,2193,93.2,2017-01-06T14:00:00Z,364723,92.990034
93.32,93.6,93.0,4148,93.19,2017-01-06T15:00:00Z,507390,93.376537
93.2401,93.44,93.075,5751,93.33,2017-01-06T16:00:00Z,825005,93.245905
92.97,93.35,92.95,3209,93.26,2017-01-06T17:00:00Z,344830,93.227073
93.105,93.14,92.88,3017,92.97,2017-01-06T18:00:00Z,299313,93.020751
93.05,93.17,92.92,4194,93.11,2017-01-06T19:00:00Z,453386,93.06248
93.05,93.165,92.95,7921,93.04,2017-01-06T20:00:00Z,924188,93.065118
93.04,93.04,93.04,11,93.04,2017-01-06T21:00:00Z,465292,93.04
93.04,93.04,93.04,6,93.04,2017-01-09T11:00:00Z,558,93.04
92.62,92.62,92.62,5,92.62,2017-01-09T12:00:00Z,500,92.62
92.72,92.72,92.62,13,92.62,2017-01-09T13:00:00Z,2405,92.626237
93.17,93.49,92.62,3481,92.62,2017-01-09T14:00:00Z,619654,93.039022
93.25,93.26,92.67,3220,93.22,2017-01-09T15:00:00Z,386256,92.9348
93.03,93.24,92.825,2219,93.24,2017-01-09T16:00:00Z,213983,92.99087
92.83,93.07,92.7,2488,93.03,2017-01-09T17:00:00Z,343861,92.829837
92.58,92.84,92.46,2111,92.83,2017-01-09T18:00:00Z,247009,92.59956
92.38,92.6,92.3,2630,92.59,2017-01-09T19:00:00Z,313579,92.438421
92.37,92.46,92.2,7214,92.38,2017-01-09T20:00:00Z,726959,92.320615
92.3,92.38,92.3,14,92.38,2017-01-09T21:00:00Z,464311,92.369945
92.31,92.33,92.23,5,92.33,2017-01-09T22:00:00Z,1626,92.298303
92.35,92.35,92.35,1,92.35,2017-01-09T23:00:00Z,100,92.35
92.61,92.61,92.61,3,92.61,2017-01-10T12:00:00Z,770,92.623636
92.99,93.0,92.99,6,93.0,2017-01-10T13:00:00Z,931,92.980999
93.55,93.65,92.77,3273,92.88,2017-01-10T14:00:00Z,726814,93.26053
93.81,93.93,93.5274,4108,93.55,2017-01-10T15:00:00Z,516658,93.732237
94.17,94.255,93.77,3061,93.81,2017-01-10T16:00:00Z,394611,94.00506
94.31,94.38,94.144,2478,94.16,2017-01-10T17:00:00Z,290940,94.267376
93.99,94.44,93.96,3218,94.3,2017-01-10T18:00:00Z,333807,94.266822
93.8801,94.06,93.82,2951,93.99,2017-01-10T19:00:00Z,294842,93.923479
93.85,94.22,93.82,7174,93.89,2017-01-10T20:00:00Z,796751,93.996964
93.83,93.83,93.83,16,93.83,2017-01-10T21:00:00Z,1331189,93.83
93.8,94.06,93.8,3,94.06,2017-01-10T22:00:00Z,453,93.98883
93.85,94.0,93.85,2,94.0,2017-01-10T23:00:00Z,400,93.925
93.85,93.85,93.85,1,93.85,2017-01-11T00:00:00Z,100,93.85
94.2,94.5,94.2,12,94.5,2017-01-11T12:00:00Z,1500,94.4
94.01,94.5,94.01,5,94.5,2017-01-11T13:00:00Z,545,94.11789
94.04,94.62,93.39,2639,94.25,2017-01-11T14:00:00Z,635366,94.094801
93.96,94.2,93.72,3709,94.0,2017-01-11T15:00:00Z,395656,93.966607
94.11,94.37,93.65,4441,93.95,2017-01-11T16:00:00Z,476196,94.010046
94.137,94.3,93.9401,2849,94.13,2017-01-11T17:00:00Z,275057,94.097426
94.18,94.2,93.76,3143,94.15,2017-01-11T18:00:00Z,331807,94.03839
94.1389,94.33,94.08,2418,94.17,2017-01-11T19:00:00Z,239908,94.195068
94.64,94.75,94.01,8579,94.135,2017-01-11T20:00:00Z,1218821,94.397095
94.65,94.7,94.6,28,94.65,2017-01-11T21:00:00Z,442117,94.62827
94.75,94.75,94.5,15,94.5,2017-01-11T22:00:00Z,2199,94.607122
94.53,94.54,94.53,4,94.54,2017-01-12T00:00:00Z,1800,94.532778
94.39,94.39,94.39,1,94.39,2017-01-12T13:00:00Z,100,94.39
93.68,94.37,93.45,2706,94.37,2017-01-12T14:00:00Z,421574,93.863509
93.04,93.7399,93.02,4989,93.665,2017-01-12T15:00:00Z,681440,93.364667
93.21,93.5,92.78,4815,93.01,2017-01-12T16:00:00Z,524992,93.187236
93.52,93.76,93.17,2475,93.195,2017-01-12T17:00:00Z,285131,93.522646
93.77,93.791,93.52,1792,93.52,2017-01-12T18:00:00Z,169559,93.682731
93.99,93.99,93.6,2601,93.77,2017-01-12T19:00:00Z,282406,93.773881
93.98,94.1,93.75,5167,93.99,2017-01-12T20:00:00Z,501436,93.933917
94.0,94.0,93.99,16,93.99,2017-01-12T21:00:00Z,427510,93.990002
94.0,94.05,94.0,3,94.05,2017-01-13T12:00:00Z,500,94.02
94.19,94.19,94.19,2,94.19,2017-01-13T13:00:00Z,111,94.19
93.74,94.33,93.68,2292,94.16,2017-01-13T14:00:00Z,352994,93.964838
94.2,94.39,93.74,3444,93.75,2017-01-13T15:00:00Z,427960,94.152725
94.349,94.43,94.1,2664,94.21,2017-01-13T16:00:00Z,301285,94.295964
94.32,94.5,94.22,2502,94.34,2017-01-13T17:00:00Z,287120,94.340644
94.58,94.6,94.2739,2665,94.31,2017-01-13T18:00:00Z,316071,94.459472
94.375,94.625,94.3,2958,94.58,2017-01-13T19:00:00Z,335643,94.466647
94.48,94.5,94.26,3915,94.36,2017-01-13T20:00:00Z,427756,94.398834
94.48,94.48,94.48,12,94.48,2017-01-13T21:00:00Z,290706,94.480005
94.38,94.38,94.34,11,94.35,2017-01-13T22:00:00Z,1675,94.36006
94.0,94.0,94.0,2,94.0,2017-01-17T10:00:00Z,500,94.0
94.49,94.49,94.49,2,94.49,2017-01-17T12:00:00Z,199,94.49
94.5,94.75,94.5,7,94.75,2017-01-17T13:00:00Z,1400,94.57025
93.73,94.44,93.64,3218,94.3,2017-01-17T14:00:00Z,633842,93.942479
94.24,94.28,93.7,3598,93.76,2017-01-17T15:00:00Z,424731,94.011538
93.66,94.25,93.3,8446,94.245,2017-01-17T16:00:00Z,1387291,93.697444
93.67,93.84,93.64,2907,93.66,2017-01-17T17:00:00Z,343273,93.762021
93.66,93.91,93.62,2718,93.68,2017-01-17T18:00:00Z,299014,93.74243
93.34,93.74,93.22,5544,93.65,2017-01-17T19:00:00Z,744127,93.489355
93.57,93.61,93.24,7716,93.345,2017-01-17T20:00:00Z,929816,93.499015
93.68,93.68,93.57,23,93.57,2017-01-17T21:00:00Z,638104,93.570265
93.62,93.62,93.61,8,93.61,2017-01-17T23:00:00Z,800,93.6125
92.8,93.0,92.8,13,93.0,2017-01-18T13:00:00Z,2618,92.93055
93.18,93.2,92.53,3993,92.8,2017-01-18T14:00:00Z,602847,92.902089
93.081,93.27,92.88,4545,93.19,2017-01-18T15:00:00Z,524064,93.011157
92.98,93.21,92.91,3879,93.08,2017-01-18T16:00:00Z,453497,93.072912
93.23,93.29,92.96,2511,92.98,2017-01-18T17:00:00Z,267666,93.123812
93.3,93.38,93.2,2180,93.23,2017-01-18T18:00:00Z,225033,93.30216
93.34,93.42,93.3,3012,93.305,2017-01-18T19:00:00Z,361684,93.36217
93.35,93.4,93.195,5753,93.34,2017-01-18T20:00:00Z,631551,93.293681
93.11,93.33,93.11,17,93.33,2017-01-18T21:00:00Z,487747,93.329896
93.1,93.1,93.1,1,93.1,2017-01-18T22:00:00Z,200,93.1
93.44,93.44,93.44,1,93.44,2017-01-18T23:00:00Z,200,93.44
93.4,93.4,93.4,3,93.4,2017-01-19T00:00:00Z,1100,93.399936
93.3,93.3,93.3,3,93.3,2017-01-19T11:00:00Z,250,93.3
93.25,93.25,93.25,1,93.25,2017-01-19T12:00:00Z,100,93.25
93.3,93.3,93.28,5,93.28,2017-01-19T13:00:00Z,500,93.288
93.62,93.98,93.5,2202,93.57,2017-01-19T14:00:00Z,485481,93.707028
93.77,93.78,93.43,3999,93.64,2017-01-19T15:00:00Z,517835,93.624961
93.43,93.76,93.35,3752,93.76,2017-01-19T16:00:00Z,426178,93.473065
93.62,93.6639,93.39,2521,93.4096,2017-01-19T17:00:00Z,255358,93.488395
93.5,93.7,93.47,2705,93.62,2017-01-19T18:00:00Z,310827,93.595819
93.4,93.52,92.96,4438,93.49,2017-01-19T19:00:00Z,500895,93.252668
93.4,93.59,93.27,7443,93.4,2017-01-19T20:00:00Z,894102,93.426962
93.38,93.38,93.38,16,93.38,2017-01-19T21:00:00Z,408097,93.38
93.38,93.39,93.38,2,93.39,2017-01-19T22:00:00Z,400,93.3875
93.57,93.57,93.35,4,93.35,2017-01-19T23:00:00Z,430,93.416512
93.39,93.39,93.39,1,93.39,2017-01-20T00:00:00Z,250,93.39
93.75,93.75,93.59,5,93.6,2017-01-20T13:00:00Z,1600,93.7025
94.53,94.53,93.59,3253,93.86,2017-01-20T14:00:00Z,1119581,94.168416
94.75,94.7825,94.425,5472,94.55,2017-01-20T15:00:00Z,847188,94.59641
94.93,95.0,94.74,4607,94.76,2017-01-20T16:00:00Z,678794,94.863825
93.97,94.92,93.86,5273,94.92,2017-01-20T17:00:00Z,682634,94.371626
94.0735,94.33,93.92,2599,93.98,2017-01-20T18:00:00Z,243491,94.142447
94.31,94.33,93.96,3088,94.07,2017-01-20T19:00:00Z,302435,94.128332
94.57,94.66,94.03,9092,94.3001,2017-01-20T20:00:00Z,1135973,94.373836
94.78,94.78,94.58,31,94.59,2017-01-20T21:00:00Z,546110,94.580398
94.57,94.74,94.57,4,94.74,2017-01-20T22:00:00Z,1800,94.597778
94.45,94.45,94.45,4,94.45,2017-01-23T12:00:00Z,300,94.457667
94.35,94.55,94.03,13,94.55,2017-01-23T13:00:00Z,1635,94.297541
94.12,94.75,94.0686,1768,94.75,2017-01-23T14:00:00Z,305619,94.427065
93.82,94.23,93.703,3638,94.14,2017-01-23T15:00:00Z,423990,93.963264
93.83,94.14,93.72,3951,93.84,2017-01-23T16:00:00Z,456027,93.874213
93.76,93.845,93.56,2926,93.83,2017-01-23T17:00:00Z,312045,93.706169
94.085,94.1515,93.73,3086,93.75,2017-01-23T18:00:00Z,307916,93.938892
94.15,94.16,93.87,3155,94.08,2017-01-23T19:00:00Z,350673,94.006909
94.45,94.46,94.05,6658,94.14,2017-01-23T20:00:00Z,671787,94.257131
94.46,94.46,94.4,26,94.45,2017-01-23T21:00:00Z,783207,94.460047
94.57,94.57,94.46,4,94.46,2017-01-24T00:00:00Z,1000,94.553
94.79,94.79,94.5,9,94.6,2017-01-24T13:00:00Z,2430,94.709876
95.23,95.56,94.46,3258,94.9,2017-01-24T14:00:00Z,570115,95.266481
95.822,95.87,95.17,5477,95.27,2017-01-24T15:00:00Z,861231,95.542463
95.93,95.97,95.7,4937,95.82,2017-01-24T16:00:00Z,643931,95.851512
96.42,96.4854,95.875,4602,95.94,2017-01-24T17:00:00Z,570552,96.165637
96.52,96.73,96.4,5559,96.43,2017-01-24T18:00:00Z,702702,96.58839
96.55,96.6,96.44,4915,96.51,2017-01-24T19:00:00Z,566812,96.530577
96.24,96.58,95.93,10238,96.545,2017-01-24T20:00:00Z,1271127,96.248815
96.45,96.47,96.24,29,96.255,2017-01-24T21:00:00Z,974272,96.240341
96.34,96.34,96.34,1,96.34,2017-01-24T22:00:00Z,100,96.34
96.35,96.35,96.35,2,96.35,2017-01-24T23:00:00Z,300,96.35
96.48,96.48,96.44,6,96.44,2017-01-25T00:00:00Z,5100,96.442055
97.0,97.0,97.0,1,97.0,2017-01-25T10:00:00Z,100,97.0
97.0,97.49,97.0,7,97.49,2017-01-25T12:00:00Z,1274,97.134717
97.68,97.69,96.24,89,96.8,2017-01-25T13:00:00Z,13951,97.341621
97.795,98.0,97.32,8140,97.69,2017-01-25T14:00:00Z,1523661,97.714677
98.0,98.59,97.78,10935,97.7968,2017-01-25T15:00:00Z,1442061,98.244003
97.93,98.1,97.66,6733,97.99,2017-01-25T16:00:00Z,807206,97.906812
98.275,98.29,97.795,6322,97.935,2017-01-25T17:00:00Z,757673,98.004264
98.48,98.59,98.22,5674,98.27,2017-01-25T18:00:00Z,626585,98.399243
97.97,98.4965,97.96,5855,98.48,2017-01-25T19:00:00Z,667327,98.261142
98.18,98.23,97.97,12758,97.975,2017-01-25T20:00:00Z,1580814,98.092983
98.33,98.5,98.15,38,98.15,2017-01-25T21:00:00Z,566215,98.151026
98.73,98.73,98.4,23,98.4,2017-01-25T22:00:00Z,4530,98.561369
98.65,98.98,98.55,20,98.88,2017-01-25T23:00:00Z,5010,98.813922
99.37,99.45,98.66,19,98.98,2017-01-26T00:00:00Z,3960,99.064081
99.5,99.5,99.5,1,99.5,2017-01-26T09:00:00Z,100,99.5
99.51,99.55,99.5,7,99.5,2017-01-26T10:00:00Z,2000,99.5085
99.5,99.57,99.5,14,99.57,2017-01-26T11:00:00Z,1980,99.525465
96.57,99.7,96.35,618,99.5,2017-01-26T12:00:00Z,120947,97.701279
97.19,99.6,96.25,688,96.86,2017-01-26T13:00:00Z,143815,97.203087
97.77,98.98,96.41,14881,97.11,2017-01-26T14:00:00Z,2627930,97.749407
97.86,98.76,97.49,12186,97.73,2017-01-26T15:00:00Z,1688468,98.227351
97.266,98.4,96.92,7572,97.89,2017-01-26T16:00:00Z,1047902,97.727487
97.13,97.35,96.79,4683,97.28,2017-01-26T17:00:00Z,614850,97.139003
96.49,97.15,96.0187,6636,97.15,2017-01-26T18:00:00Z,831393,96.455153
97.36,97.74,96.27,6816,96.47,2017-01-26T19:00:00Z,830183,97.00695
97.22,97.435,96.86,10540,97.3605,2017-01-26T20:00:00Z,1151079,97.179198
97.0,97.22,97.0,29,97.22,2017-01-26T21:00:00Z,409002,97.219246
97.01,97.22,97.01,2,97.22,2017-01-26T22:00:00Z,500,97.094
96.92,97.0,96.92,5,97.0,2017-01-26T23:00:00Z,1294,96.982628
97.2,97.22,97.15,6,97.22,2017-01-27T00:00:00Z,2600,97.206154
97.25,97.85,97.25,10,97.75,2017-01-27T12:00:00Z,3936,97.558044
97.3,97.46,97.1,31,97.1,2017-01-27T13:00:00Z,4093,97.290784
98.6467,99.46,96.9,9707,97.0,2017-01-27T14:00:00Z,1731820,98.697638
98.3714,99.12,98.31,8076,98.588,2017-01-27T15:00:00Z,1020754,98.771759
98.57,98.87,98.3,5201,98.36,2017-01-27T16:00:00Z,585483,98.586823
98.3878,98.61,98.1209,5003,98.56,2017-01-27T17:00:00Z,684310,98.431511
98.565,98.675,98.348,3438,98.39,2017-01-27T18:00:00Z,384831,98.534172
98.95,99.0,98.55,4447,98.56,2017-01-27T19:00:00Z,517399,98.727692
98.98,99.06,98.73,8844,98.95,2017-01-27T20:00:00Z,1079063,98.913146
99.07,99.07,98.75,19,98.99,2017-01-27T21:00:00Z,483167,98.98896
98.95,98.95,98.95,1,98.95,2017-01-27T22:00:00Z,164,98.95
98.3,98.5,98.3,3,98.5,2017-01-30T10:00:00Z,1100,98.397273
98.4,98.5,98.3,22,98.5,2017-01-30T13:00:00Z,2702,98.401951
97.8,98.59,97.465,4722,98.25,2017-01-30T14:00:00Z,885727,98.099526
97.0,97.97,96.82,7105,97.78,2017-01-30T15:00:00Z,923016,97.438637
97.16,97.25,96.62,6379,96.98,2017-01-30T16:00:00Z,825786,97.014317
96.81,97.23,96.8,4000,97.14,2017-01-30T17:00:00Z,451971,97.032365
96.94,96.98,96.73,3320,96.82,2017-01-30T18:00:00Z,406851,96.867337
96.9937,97.05,96.87,4211,96.95,2017-01-30T19:00:00Z,477681,96.960018
96.77,97.0,96.57,9425,97.0,2017-01-30T20:00:00Z,1122026,96.747685
96.98,96.98,96.77,36,96.78,2017-01-30T21:00:00Z,417984,96.794471
96.95,96.95,96.79,10,96.79,2017-01-30T22:00:00Z,3425,96.836715
96.95,96.95,96.95,1,96.95,2017-01-31T00:00:00Z,100,96.95
97.7,97.7,97.68,8,97.68,2017-01-31T09:00:00Z,1500,97.697333
97.1,97.1,97.1,6,97.1,2017-01-31T11:00:00Z,402,97.093035
96.71,97.58,96.71,11,97.1,2017-01-31T12:00:00Z,998,97.03505
96.79,96.82,96.79,8,96.82,2017-01-31T13:00:00Z,842,96.816936
95.51,96.79,95.2,4929,96.79,2017-01-31T14:00:00Z,785179,95.870577
95.54,95.8292,95.1,6386,95.5,2017-01-31T15:00:00Z,768100,95.536634
94.9538,95.66,94.59,6477,95.54,2017-01-31T16:00:00Z,793946,95.131515
95.3448,95.5,94.97,4046,94.97,2017-01-31T17:00:00Z,410839,95.286919
95.38,95.64,95.1,3768,95.3415,2017-01-31T18:00:00Z,399496,95.404611
95.455,95.51,95.215,5228,95.375,2017-01-31T19:00:00Z,576355,95.362418
95.66,95.8643,95.46,9594,95.46,2017-01-31T20:00:00Z,926327,95.69678
95.66,95.67,95.66,19,95.66,2017-01-31T21:00:00Z,2004780,95.660015
95.82,95.82,95.82,1,95.82,2017-01-31T22:00:00Z,300,95.82
95.8,95.83,95.8,3,95.83,2017-02-01T00:00:00Z,300,95.816667
95.97,95.97,95.66,13,95.85,2017-02-01T13:00:00Z,2099,95.819052
95.444,96.52,95.3,2525,95.97,2017-02-01T14:00:00Z,412049,96.007856
94.88,95.72,94.71,4839,95.49,2017-02-01T15:00:00Z,551490,95.157077
94.6248,95.12,94.4,5077,94.88,2017-02-01T16:00:00Z,597725,94.733131
94.48,94.83,94.42,3436,94.63,2017-02-01T17:00:00Z,375820,94.622167
94.68,94.7886,94.46,2441,94.47,2017-02-01T18:00:00Z,226856,94.666883
94.93,95.25,94.53,4929,94.67,2017-02-01T19:00:00Z,513365,94.988467
95.1,95.26,94.93,6899,94.93,2017-02-01T20:00:00Z,661322,95.089362
95.11,95.11,95.11,15,95.11,2017-02-01T21:00:00Z,420948,95.11
95.0,95.1,95.0,5,95.1,2017-02-01T23:00:00Z,1009,95.050446
95.09,95.09,95.09,2,95.09,2017-02-02T00:00:00Z,2000,95.089708
95.09,95.09,95.09,3,95.09,2017-02-02T12:00:00Z,500,95.09
94.65,95.0,94.65,2,95.0,2017-02-02T13:00:00Z,650,94.703846
94.59,95.13,94.47,2550,94.77,2017-02-02T14:00:00Z,365037,94.810973
94.7495,94.77,94.09,4415,94.58,2017-02-02T15:00:00Z,561072,94.42236
94.15,94.85,94.15,2810,94.73,2017-02-02T16:00:00Z,375308,94.59913
94.13,94.279,94.03,3566,94.1671,2017-02-02T17:00:00Z,449897,94.109006
93.99,94.18,93.813,3149,94.135,2017-02-02T18:00:00Z,338442,94.007452
93.73,94.02,93.67,2733,94.01,2017-02-02T19:00:00Z,279218,93.853368
93.76,93.815,93.5,8230,93.73,2017-02-02T20:00:00Z,1022381,93.67799
93.76,93.77,93.73,15,93.77,2017-02-02T21:00:00Z,772127,93.769994
93.73,93.77,93.73,2,93.77,2017-02-02T22:00:00Z,2575,93.766893
93.73,93.73,93.73,1,93.73,2017-02-03T00:00:00Z,200,93.73
94.1,94.1,94.1,1,94.1,2017-02-03T12:00:00Z,100,94.1
94.1,94.24,94.1,9,94.15,2017-02-03T13:00:00Z,1178,94.186672
93.37,94.449,92.81,5241,94.11,2017-02-03T14:00:00Z,846109,93.473194
93.2,93.53,93.03,6972,93.36,2017-02-03T15:00:00Z,846426,93.197834
93.52,93.6,93.14,5414,93.2,2017-02-03T16:00:00Z,648277,93.43966
93.39,93.87,93.32,3351,93.5273,2017-02-03T17:00:00Z,408103,93.555061
93.22,93.46,93.14,2858,93.39,2017-02-03T18:00:00Z,344134,93.270376
93.13,93.34,93.13,3878,93.2225,2017-02-03T19:00:00Z,418458,93.256736
93.27,93.4,93.13,7897,93.13,2017-02-03T20:00:00Z,919084,93.265735
93.28,93.28,93.17,24,93.28,2017-02-03T21:00:00Z,407398,93.279741
93.35,93.35,93.33,2,93.33,2017-02-03T22:00:00Z,500,93.346
93.05,93.35,93.05,9,93.35,2017-02-06T13:00:00Z,1700,93.15
93.1,93.12,92.6,2619,93.06,2017-02-06T14:00:00Z,499016,92.876059
92.65,93.12,92.43,4675,93.1,2017-02-06T15:00:00Z,517114,92.719283
92.79,92.97,92.59,3846,92.65,2017-02-06T16:00:00Z,452340,92.786349
92.59,92.86,92.59,2951,92.78,2017-02-06T17:00:00Z,423800,92.700315
92.73,92.73,92.44,3161,92.59,2017-02-06T18:00:00Z,337880,92.563966
92.84,92.86,92.7,3413,92.73,2017-02-06T19:00:00Z,346742,92.783787
92.85,92.95,92.75,7327,92.84,2017-02-06T20:00:00Z,869049,92.833806
92.87,92.87,92.81,18,92.87,2017-02-06T21:00:00Z,2033073,92.869997
92.81,92.98,92.81,3,92.98,2017-02-06T22:00:00Z,310,92.870645
92.87,92.87,92.87,1,92.87,2017-02-07T00:00:00Z,175,92.87
93.65,93.65,93.27,9,93.27,2017-02-07T09:00:00Z,800,93.537325
93.75,93.75,93.75,1,93.75,2017-02-07T10:00:00Z,100,93.75
93.77,93.77,93.77,4,93.77,2017-02-07T11:00:00Z,279,93.769283
94.45,94.65,93.87,92,93.87,2017-02-07T12:00:00Z,16342,94.38489
94.12,94.44,94.12,61,94.22,2017-02-07T13:00:00Z,14309,94.255139
94.36,94.9229,93.88,6880,94.12,2017-02-07T14:00:00Z,1227530,94.425428
93.7233,94.53,93.6,6551,94.36,2017-02-07T15:00:00Z,861501,93.971142
93.57,94.12,93.32,5051,93.72,2017-02-07T16:00:00Z,625144,93.614423
93.05,93.75,93.02,4178,93.55,2017-02-07T17:00:00Z,505406,93.346275
93.27,93.32,93.045,3647,93.05,2017-02-07T18:00:00Z,413073,93.197696
93.26,93.38,93.16,3489,93.28,2017-02-07T19:00:00Z,355919,93.258106
93.3,93.39,93.15,7314,93.25,2017-02-07T20:00:00Z,783469,93.263554
93.25,93.31,93.25,21,93.31,2017-02-07T21:00:00Z,459907,93.309987
93.0,93.18,93.0,9,93.18,2017-02-07T22:00:00Z,1624,93.091078
93.15,93.3,93.11,10,93.3,2017-02-07T23:00:00Z,3234,93.146215
93.1,93.35,93.1,10,93.35,2017-02-08T13:00:00Z,2495,93.233327
92.26,93.0,92.16,3151,93.0,2017-02-08T14:00:00Z,582291,92.636934
92.84,92.91,92.11,5650,92.28,2017-02-08T15:00:00Z,720903,92.496216
92.5,92.91,92.48,3579,92.83,2017-02-08T16:00:00Z,391233,92.715701
92.53,92.72,92.5,2341,92.5,2017-02-08T17:00:00Z,206425,92.621316
92.55,92.62,92.48,2778,92.525,2017-02-08T18:00:00Z,298810,92.566152
92.73,92.74,92.53,2511,92.55,2017-02-08T19:00:00Z,235990,92.616167
92.91,92.96,92.665,6041,92.72,2017-02-08T20:00:00Z,689081,92.815325
92.91,92.91,92.91,11,92.91,2017-02-08T21:00:00Z,1585014,92.91
92.91,93.0,92.91,10,93.0,2017-02-08T22:00:00Z,3874,92.944848
93.26,93.26,93.12,5,93.12,2017-02-09T12:00:00Z,584,93.143973
93.1,93.3,93.1,3,93.3,2017-02-09T13:00:00Z,500,93.14
92.94,93.56,92.69,2192,93.2,2017-02-09T14:00:00Z,321672,92.98848
93.91,94.18,92.9271,5739,92.95,2017-02-09T15:00:00Z,655075,93.617593
93.519,93.92,93.48,4912,93.91,2017-02-09T16:00:00Z,562886,93.656052
93.45,93.73,93.42,3302,93.52,2017-02-09T17:00:00Z,376600,93.514573
93.36,93.56,93.3039,2516,93.45,2017-02-09T18:00:00Z,246399,93.478715
93.63,93.65,93.33,3010,93.35,2017-02-09T19:00:00Z,272385,93.473221
93.95,94.12,93.63,10582,93.63,2017-02-09T20:00:00Z,1286138,93.951355
93.96,93.96,93.95,16,93.95,2017-02-09T21:00:00Z,500650,93.959998
93.8,93.8,93.8,1,93.8,2017-02-09T22:00:00Z,300,93.8
94.11,94.11,94.11,5,94.11,2017-02-10T13:00:00Z,2147,94.110932
95.38,95.5,94.5,4536,94.54,2017-02-10T14:00:00Z,928380,95.087791
95.33,95.49,94.97,4139,95.36,2017-02-10T15:00:00Z,481305,95.284464
95.41,95.4401,95.07,2965,95.32,2017-02-10T16:00:00Z,321985,95.28566
95.64,95.73,95.35,3733,95.42,2017-02-10T17:00:00Z,429835,95.53075
95.61,95.73,95.54,3687,95.64,2017-02-10T18:00:00Z,392740,95.642861
95.8036,95.9,95.55,5163,95.62,2017-02-10T19:00:00Z,627191,95.775565
96.31,96.62,95.72,14596,95.81,2017-02-10T20:00:00Z,2058690,96.249725
96.71,96.71,96.3,55,96.31,2017-02-10T21:00:00Z,759048,96.314222
96.8,96.88,96.69,34,96.71,2017-02-10T22:00:00Z,25073,96.757963
97.07,97.07,97.07,2,97.07,2017-02-13T10:00:00Z,1000,97.07003
97.0,97.0,97.0,1,97.0,2017-02-13T11:00:00Z,228,97.0
97.14,97.25,97.14,10,97.25,2017-02-13T12:00:00Z,2300,97.235652
97.08,97.14,96.85,30,96.99,2017-02-13T13:00:00Z,7162,96.937629
97.75,98.36,97.0,5841,97.01,2017-02-13T14:00:00Z,1268070,97.891488
98.75,98.85,97.58,9715,97.74,2017-02-13T15:00:00Z,1345577,98.404913
98.35,98.9368,98.2886,6514,98.77,2017-02-13T16:00:00Z,976555,98.661186
98.8,98.86,98.25,4413,98.34,2017-02-13T17:00:00Z,627223,98.593399
98.885,99.045,98.7339,5555,98.8,2017-02-13T18:00:00Z,888638,98.931564
